name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
The Happiness Trap,Russ Harris,1,4.0,8.34,$,13.9,9781845298258,26,dataset/Society-Social-Sciences/0000009.jpg
Lost Connections,Johann Hari,1,4.5,8.53,$,11.5,9781408878729,26,dataset/Society-Social-Sciences/0000010.jpg
The Life-Changing Magic of Tidying Up,Marie Kondo,2,4.0,13.55,$,21.6,9781607747307,26,dataset/Society-Social-Sciences/0000012.jpg
The Body Keeps the Score,Bessel van der Kolk,1,4.5,10.99,$,13.9,9780141978611,26,dataset/Society-Social-Sciences/0000013.jpg
Why We Sleep,Matthew Walker,1,4.5,9.93,$,12.4,9780141983769,26,dataset/Society-Social-Sciences/0000016.jpg
The Whole-Brain Child,Daniel J Siegel,1,4.0,12.71,$,21.1,9780553386691,26,dataset/Society-Social-Sciences/0000017.jpg
The Four Agreements,Don Miguel Ruiz,1,4.0,9.45,$,13.9,9781878424310,26,dataset/Society-Social-Sciences/0000018.jpg
The Man Who Mistook His Wife for a Hat,Oliver Sacks,1,4.0,5.92,$,14.8,9780330523622,26,dataset/Society-Social-Sciences/0000019.jpg
Quiet,Susan Cain,1,4.0,9.79,$,12.4,9780141029191,26,dataset/Society-Social-Sciences/0000020.jpg
Mindset - Updated Edition,Carol Dweck,1,4.0,8.6,$,13.9,9781472139955,26,dataset/Society-Social-Sciences/0000021.jpg
Factfulness,Hans Rosling,2,4.5,11.82,$,18.0,9781473637467,26,dataset/Society-Social-Sciences/0000023.jpg
influence,Robert B. Cialdini,1,4.0,11.38,$,19.1,9780061241895,26,dataset/Society-Social-Sciences/0000024.jpg
21 Lessons for the 21st Century,Yuval Noah Harari,1,4.0,19.07,$,19.1,9781787330870,26,dataset/Society-Social-Sciences/0000025.jpg
The Art of War,Sun Tzu,1,4.0,3.03,$,3.11,9780007420124,26,dataset/Society-Social-Sciences/0000026.jpg
A New Earth,Eckhart Tolle,1,4.0,9.72,$,11.4,9780141039411,26,dataset/Society-Social-Sciences/0000027.jpg
Women Who Run with Wolves,Clarissa Pinkola Estes,1,4.0,8.97,$,9.3,9780345409874,26,dataset/Society-Social-Sciences/0000029.jpg
Goodnight Stories for Rebel Girls 2,Elena Favilli,2,4.5,21.15,$,30.9,9780997895827,26,dataset/Society-Social-Sciences/0000030.jpg
The Choice,Edith Eger,1,4.5,9.37,$,11.5,9781846045127,26,dataset/Society-Social-Sciences/0000031.jpg
"Peaceful Parent, Happy Kids",Laura Markham,1,4.5,13.65,$,16.49,9780399160288,26,dataset/Society-Social-Sciences/0000032.jpg
Reinventing Your Life,Jeffrey E. Young,1,4.0,13.78,$,25.95,9780452272040,26,dataset/Society-Social-Sciences/0000033.jpg
We Should All Be Feminists,Chimamanda Ngozi Adichie,1,4.5,4.88,$,6.2,9780008115272,26,dataset/Society-Social-Sciences/0000034.jpg
The Brain That Changes Itself,Norman Doidge,1,4.0,11.03,$,13.9,9780141038872,26,dataset/Society-Social-Sciences/0000035.jpg
The Daily Stoic,Ryan Holiday,1,4.5,10.61,$,13.9,9781781257654,26,dataset/Society-Social-Sciences/0000036.jpg
Mindfulness,J. Mark G. Williams,1,4.0,12.72,$,18.0,9780749953089,26,dataset/Society-Social-Sciences/0000037.jpg
Man's Search For Meaning,Viktor E. Frankl,1,4.5,7.85,$,9.5,9781844132393,26,dataset/Society-Social-Sciences/0000038.jpg
12 Rules for Life,Jordan B. Peterson,2,4.0,20.99,$,25.2,9780241351635,26,dataset/Society-Social-Sciences/0000039.jpg
Tuesdays With Morrie,Mitch Albom,1,4.0,5.15,$,11.4,9780751529814,26,dataset/Society-Social-Sciences/0000041.jpg
Bad Blood,John Carreyrou,1,4.5,8.4,$,12.4,9781509868087,26,dataset/Society-Social-Sciences/0000043.jpg
12 Rules for Life,Jordan B. Peterson,1,4.0,10.26,$,12.9,9780141988511,26,dataset/Society-Social-Sciences/0000044.jpg
StrengthsFinder 2.0,Tom Rath,2,4.0,17.97,$,22.99,9781595620156,26,dataset/Society-Social-Sciences/0000045.jpg
Who Moved My Cheese,Spencer Johnson,1,4.0,6.15,$,8.8,9780091816971,26,dataset/Society-Social-Sciences/0000046.jpg
No Friend but the Mountains,Behrouz Boochani,1,4.0,8.68,$,12.4,9781529028485,26,dataset/Society-Social-Sciences/0000048.jpg
Grit,Angela Duckworth,1,4.0,10.62,$,12.9,9781785040207,26,dataset/Society-Social-Sciences/0000049.jpg
Prisoners of Geography,Tim Marshall,1,4.0,10.86,$,12.4,9781783962433,26,dataset/Society-Social-Sciences/0000050.jpg
The Rabbit Who Wants to Fall Asleep,Carl-Johan Forssen Ehrlin,1,3.5,8.26,$,10.3,9780241255162,26,dataset/Society-Social-Sciences/0000052.jpg
Braving the Wilderness,Brene Brown,1,4.0,12.46,$,16.0,9781785041754,26,dataset/Society-Social-Sciences/0000053.jpg
I Am Malala,Malala Yousafzai,1,4.0,8.25,$,11.4,9781780226583,26,dataset/Society-Social-Sciences/0000054.jpg
Humans of New York,Brandon Stanton,2,4.5,21.46,$,30.4,9781250038821,26,dataset/Society-Social-Sciences/0000055.jpg
Outliers,Malcolm Gladwell,1,4.0,8.85,$,9.5,9780141043029,26,dataset/Society-Social-Sciences/0000056.jpg
The Definitive Book of Body Language,Allan Pease,1,4.0,5.63,$,11.4,9781409168508,26,dataset/Society-Social-Sciences/0000057.jpg
"Guns, Germs And Steel",Jared Diamond,1,4.0,13.17,$,13.9,9780099302780,26,dataset/Society-Social-Sciences/0000058.jpg
The Tipping Point,Malcolm Gladwell,1,4.0,7.55,$,8.8,9780316679077,26,dataset/Society-Social-Sciences/0000059.jpg
Lean In,Sheryl Sandberg,1,4.0,9.76,$,12.9,9780753541647,26,dataset/Society-Social-Sciences/0000060.jpg
Meditations,Marcus Aurelius,1,4.0,4.57,$,11.4,9780753820162,26,dataset/Society-Social-Sciences/0000061.jpg
Big Magic,Elizabeth Gilbert,1,4.0,6.37,$,7.8,9781408881682,26,dataset/Society-Social-Sciences/0000062.jpg
Ikigai,Hector Garcia,2,3.5,12.94,$,16.0,9781786330895,26,dataset/Society-Social-Sciences/0000063.jpg
The Montessori Toddler,Simone Davies,1,4.5,14.41,$,17.95,9781523506897,26,dataset/Society-Social-Sciences/0000064.jpg
The Myth of Sisyphus,Albert Camus,1,4.0,5.05,$,6.7,9780141023991,26,dataset/Society-Social-Sciences/0000065.jpg
Steal Like an Artist,Austin Kleon,1,4.0,8.81,$,11.95,9780761169253,26,dataset/Society-Social-Sciences/0000066.jpg
Ways of Seeing,John Berger,1,4.0,8.36,$,10.3,9780141035796,26,dataset/Society-Social-Sciences/0000067.jpg
Mindset,Carol S. Dweck,1,4.0,13.41,$,17.0,9780345472328,26,dataset/Society-Social-Sciences/0000068.jpg
The Power,Naomi Alderman,1,4.0,9.04,$,10.3,9780670919963,26,dataset/Society-Social-Sciences/0000069.jpg
Beyond Good and Evil,Friedrich Nietzsche,1,4.0,3.58,$,4.52,9780486298689,26,dataset/Society-Social-Sciences/0000070.jpg
On the Shortness of Life,Seneca,1,4.0,4.95,$,6.7,9780141018812,26,dataset/Society-Social-Sciences/0000071.jpg
The Whole-Brain Child,Tina Payne Bryson,1,4.0,11.23,$,17.0,9781780338378,26,dataset/Society-Social-Sciences/0000072.jpg
Feel The Fear And Do It Anyway,Susan Jeffers,1,4.0,9.09,$,11.4,9780091907075,26,dataset/Society-Social-Sciences/0000073.jpg
Visible Learning for Teachers,John Hattie,1,4.0,36.16,$,37.1,9780415690157,26,dataset/Society-Social-Sciences/0000074.jpg
Mindhunter,John Douglas,1,4.0,10.01,$,11.4,9781787460614,26,dataset/Society-Social-Sciences/0000075.jpg
The Obstacle is the Way,Ryan Holiday,1,4.0,8.86,$,11.4,9781781251492,26,dataset/Society-Social-Sciences/0000077.jpg
Fear and Loathing in Las Vegas,Hunter S. Thompson,1,4.0,8.3,$,11.49,9780007204496,26,dataset/Society-Social-Sciences/0000078.jpg
Everything I Know About Love,Dolly Alderton,1,4.0,9.11,$,13.0,9780241982105,26,dataset/Society-Social-Sciences/0000079.jpg
Leaders Eat Last,Simon Sinek,1,4.0,10.62,$,13.9,9780670923175,26,dataset/Society-Social-Sciences/0000080.jpg
"Thinking, Fast and Slow",Daniel Kahneman,1,4.0,12.92,$,17.0,9780374533557,26,dataset/Society-Social-Sciences/0000081.jpg
Nudge,Richard H. Thaler,1,4.0,9.73,$,12.4,9780141040011,26,dataset/Society-Social-Sciences/0000082.jpg
Feeling Good,David D. Burns,1,4.0,7.56,$,8.8,9780380810338,26,dataset/Society-Social-Sciences/0000083.jpg
Dark Emu,Bruce Pascoe,1,4.5,12.46,$,16.0,9781911344780,26,dataset/Society-Social-Sciences/0000084.jpg
Meditations,Marcus Aurelius,1,4.0,8.13,$,10.3,9780140449334,26,dataset/Society-Social-Sciences/0000087.jpg
A Brief History of Seven Killings,Marlon James,1,4.0,10.71,$,12.9,9781780746357,26,dataset/Society-Social-Sciences/0000088.jpg
What Every BODY is Saying,Joe Navarro,1,4.0,13.05,$,19.7,9780061438295,26,dataset/Society-Social-Sciences/0000089.jpg
12 Rules for Life,Jordan B Peterson,2,4.0,17.94,$,19.1,9780345816023,26,dataset/Society-Social-Sciences/0000090.jpg
The Salt Path,Raynor Winn,1,4.0,9.53,$,12.9,9781405937184,26,dataset/Society-Social-Sciences/0000091.jpg
Factfulness,Hans Rosling,1,4.5,8.8,$,9.5,9781473637474,26,dataset/Society-Social-Sciences/0000092.jpg
I Thought it Was Just Me (but it Isn'T),Brene Brown,1,4.0,13.41,$,17.0,9781592403356,26,dataset/Society-Social-Sciences/0000093.jpg
The Immortal Life of Henrietta Lacks,Rebecca Skloot,1,4.0,8.48,$,12.9,9780330533447,26,dataset/Society-Social-Sciences/0000094.jpg
The Sellout,Paul Beatty,1,4.0,6.71,$,16.0,9781786070159,26,dataset/Society-Social-Sciences/0000095.jpg
In Order To Live,Yeonmi Park,1,4.5,9.68,$,12.9,9780241973035,26,dataset/Society-Social-Sciences/0000097.jpg
How to Win Friends and Influence People,Dale Carnegie,1,4.0,7.06,$,10.73,9780091906351,26,dataset/Society-Social-Sciences/0000098.jpg
The 48 Laws Of Power,Robert Greene,1,4.0,15.68,$,20.1,9781861972781,26,dataset/Society-Social-Sciences/0000099.jpg
Attached,Rachel Heller,1,4.0,13.78,$,21.1,9781585429134,26,dataset/Society-Social-Sciences/0000100.jpg
"Predictably Irrational, Revised",Dr Dan Ariely,1,4.0,8.58,$,9.3,9780062018205,26,dataset/Society-Social-Sciences/0000101.jpg
Women Who Run With The Wolves,Clarissa Pinkola Estes,1,4.0,14.17,$,16.0,9781846041099,26,dataset/Society-Social-Sciences/0000103.jpg
The Complete Guide to Asperger's Syndrome,Tony Attwood,1,4.0,20.08,$,24.0,9781843106692,26,dataset/Society-Social-Sciences/0000104.jpg
Nonviolent Communication 3rd Ed,Marshall B. Rosenberg,1,4.5,15.03,$,19.1,9781892005281,26,dataset/Society-Social-Sciences/0000105.jpg
The CAFE Book,Gail Boushey,1,4.5,25.87,$,34.5,9781571107282,26,dataset/Society-Social-Sciences/0000106.jpg
Capital in the Twenty-First Century,Thomas  Piketty,2,4.0,36.52,$,38.91,9780674430006,26,dataset/Society-Social-Sciences/0000107.jpg
Red Notice,Bill Browder,1,4.5,10.76,$,12.4,9780552170321,26,dataset/Society-Social-Sciences/0000108.jpg
Any Ordinary Day,Leigh Sales,1,4.0,27.57,$,35.0,9780143789963,26,dataset/Society-Social-Sciences/0000109.jpg
Light on Yoga,B. K. S. Iyengar,1,4.5,18.4,$,26.5,9780805210316,26,dataset/Society-Social-Sciences/0000111.jpg
How to Change Your Mind,Michael Pollan,1,4.5,10.28,$,12.4,9780141985138,26,dataset/Society-Social-Sciences/0000112.jpg
Letters from a Stoic,Seneca,1,4.5,8.7,$,11.4,9780140442106,26,dataset/Society-Social-Sciences/0000113.jpg
On Tyranny,Timothy Snyder,1,4.0,7.01,$,8.8,9781847924889,26,dataset/Society-Social-Sciences/0000114.jpg
The Gulag Archipelago,Aleksandr Solzhenitsyn,1,4.0,16.03,$,21.1,9781784871512,26,dataset/Society-Social-Sciences/0000115.jpg
Man & His Symbols,Carl Gustav Jung,1,4.0,8.82,$,9.95,9780440351832,26,dataset/Society-Social-Sciences/0000117.jpg
The Seven Principles For Making Marriage Work,John Gottman,1,4.0,8.69,$,12.4,9781841882956,26,dataset/Society-Social-Sciences/0000118.jpg
Fear,Bob Woodward,2,4.0,18.43,$,21.5,9781471181290,26,dataset/Society-Social-Sciences/0000119.jpg
The Playbook,Barney Stinson,1,4.0,7.0,$,10.3,9781849832496,26,dataset/Society-Social-Sciences/0000120.jpg
The Psychopath Test,Jon Ronson,1,4.0,8.23,$,12.9,9780330492270,26,dataset/Society-Social-Sciences/0000121.jpg
The Heart of Yoga,T. K. V. Desikachar,1,4.5,15.87,$,20.1,9780892817641,26,dataset/Society-Social-Sciences/0000122.jpg
Satanic Bible,Anton Szandor Lavey,1,3.5,7.06,$,10.3,9780380015399,26,dataset/Society-Social-Sciences/0000123.jpg
The Power of Habit,Charles Duhigg,1,4.0,13.78,$,17.0,9780812981605,26,dataset/Society-Social-Sciences/0000124.jpg
The Mindful Way through Depression,J. Mark G. Williams,1,4.0,17.54,$,21.1,9781593851286,26,dataset/Society-Social-Sciences/0000125.jpg
A Brief History of the Vikings,Jonathan Clements,1,3.5,4.74,$,11.4,9781845290764,26,dataset/Society-Social-Sciences/0000126.jpg
The Things You Can See Only When You Slow Down,Haemin Sunim,1,4.0,10.36,$,11.4,9780241340660,26,dataset/Society-Social-Sciences/0000127.jpg
How it Works: The Wife,Jason Hazeley,2,4.0,7.82,$,10.3,9780718183547,26,dataset/Society-Social-Sciences/0000128.jpg
Why I'm No Longer Talking to White People About Race,Reni Eddo-Lodge,1,4.5,8.42,$,11.5,9781408870587,26,dataset/Society-Social-Sciences/0000129.jpg
The Power,Rhonda Byrne,2,4.0,10.27,$,18.0,9780857201706,26,dataset/Society-Social-Sciences/0000130.jpg
The Dialectical Behavior Therapy Skills Workbook,Matthew McKay,1,4.0,15.49,$,26.3,9781572245136,26,dataset/Society-Social-Sciences/0000131.jpg
An American Marriage,Tayari Jones,1,4.0,8.78,$,11.5,9781786075192,26,dataset/Society-Social-Sciences/0000132.jpg
Fire and Fury,Michael Wolff,1,3.5,17.89,$,20.1,9781408711392,26,dataset/Society-Social-Sciences/0000133.jpg
Emotional Intelligence,Daniel Goleman,1,4.0,14.74,$,18.95,9780553383713,26,dataset/Society-Social-Sciences/0000134.jpg
God Is Not Great,Christopher Hitchens,1,4.0,8.52,$,8.8,9780446509459,26,dataset/Society-Social-Sciences/0000135.jpg
Orientalism,Edward W. Said,1,4.0,10.96,$,13.9,9780141187426,26,dataset/Society-Social-Sciences/0000136.jpg
The Concise 48 Laws Of Power,Robert Greene,1,4.5,7.91,$,11.4,9781861974044,26,dataset/Society-Social-Sciences/0000137.jpg
The Road Less Travelled,M. Scott Peck,1,4.0,10.07,$,12.4,9781846041075,26,dataset/Society-Social-Sciences/0000138.jpg
The Happiness Trap,Russ Harris,1,4.0,14.58,$,17.0,9781590305843,26,dataset/Society-Social-Sciences/0000139.jpg
The Out-of-Sync Child,Carol Kranowitz,1,4.0,11.76,$,17.95,9780399531651,26,dataset/Society-Social-Sciences/0000140.jpg
The Reality Slap,Russ Harris,1,4.0,7.82,$,12.4,9781780332024,26,dataset/Society-Social-Sciences/0000141.jpg
Atlas Obscura,Joshua Foer,2,4.0,26.94,$,30.95,9780761169086,26,dataset/Society-Social-Sciences/0000142.jpg
Hooked,Nir Eyal,2,4.0,13.76,$,16.0,9780241184837,26,dataset/Society-Social-Sciences/0000143.jpg
Spark Joy,Marie Kondo,2,4.0,16.13,$,18.0,9781607749721,26,dataset/Society-Social-Sciences/0000144.jpg
How to Read a Book,Charles Van Doren,1,4.0,9.49,$,17.95,9780671212094,26,dataset/Society-Social-Sciences/0000145.jpg
"The Boy Who Was Raised as a Dog, 3rd Edition",Bruce D. Perry,1,4.5,13.64,$,17.0,9780465094455,26,dataset/Society-Social-Sciences/0000146.jpg
Women In Science,Rachel Ignotofsky,2,4.5,16.43,$,17.0,9781607749769,26,dataset/Society-Social-Sciences/0000147.jpg
The Righteous Mind,Jonathan Haidt,1,4.0,11.55,$,13.9,9780141039169,26,dataset/Society-Social-Sciences/0000148.jpg
Will I Ever be Good Enough?,Karyl McBride,1,4.5,13.25,$,17.0,9781439129432,26,dataset/Society-Social-Sciences/0000149.jpg
Night,Elie Wiesel,1,4.5,8.69,$,10.3,9780374500016,26,dataset/Society-Social-Sciences/0000150.jpg
How it Works: The Grandparent,Jason Hazeley,2,3.5,7.82,$,10.3,9780718184308,26,dataset/Society-Social-Sciences/0000151.jpg
The Brain That Changes Itself,Norman Doidge,1,4.0,15.22,$,18.0,9780143113102,26,dataset/Society-Social-Sciences/0000152.jpg
This Changes Everything,Naomi Klein,1,4.0,11.7,$,15.0,9780241956182,26,dataset/Society-Social-Sciences/0000153.jpg
Raising a Secure Child,Kent Hoffman,1,4.5,12.57,$,15.0,9781462527632,26,dataset/Society-Social-Sciences/0000155.jpg
Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann,1,4.0,20.0,$,29.9,9780671631987,26,dataset/Society-Social-Sciences/0000156.jpg
Mating in Captivity,Esther Perel,1,4.0,12.37,$,16.0,9780060753641,26,dataset/Society-Social-Sciences/0000157.jpg
Buddha's Brain,Rick Hanson,1,4.0,11.44,$,18.0,9781572246959,26,dataset/Society-Social-Sciences/0000158.jpg
Sex at Dawn,Christopher Ryan,1,4.0,11.05,$,17.0,9780061707810,26,dataset/Society-Social-Sciences/0000159.jpg
Oxford School Shakespeare: Macbeth,William Shakespeare,1,4.0,6.74,$,8.5,9780198324003,26,dataset/Society-Social-Sciences/0000160.jpg
Macbeth (No Fear Shakespeare),Sparknotes,1,4.0,6.6,$,7.8,9781586638467,26,dataset/Society-Social-Sciences/0000161.jpg
No One Is Too Small to Make a Difference,Greta Thunberg,1,4.5,3.31,$,5.0,9780141991740,26,dataset/Society-Social-Sciences/0000162.jpg
Making Thinking Visible,Ron Ritchhart,1,4.0,18.76,$,25.6,9780470915516,26,dataset/Society-Social-Sciences/0000165.jpg
Quiet,Susan Cain,1,4.0,11.87,$,13.9,9780307352156,26,dataset/Society-Social-Sciences/0000166.jpg
"Godel, Escher, Bach",Douglas R. Hofstadter,1,4.5,16.37,$,18.99,9780465026562,26,dataset/Society-Social-Sciences/0000167.jpg
Utopia for Realists,Rutger Bregman,1,4.0,8.77,$,11.5,9781408893210,26,dataset/Society-Social-Sciences/0000168.jpg
Three Women,Lisa Taddeo,2,4.0,16.94,$,21.1,9781526611635,26,dataset/Society-Social-Sciences/0000169.jpg
The Mammoth Book of Celtic Myths and Legends,Peter Ellis,1,4.0,7.51,$,12.4,9781841192482,26,dataset/Society-Social-Sciences/0000170.jpg
Stasiland,Anna Funder,1,4.0,9.09,$,12.4,9781847083357,26,dataset/Society-Social-Sciences/0000171.jpg
How to Stop Worrying and Start Living,Dale Carnegie,1,4.0,8.18,$,10.3,9780671733353,26,dataset/Society-Social-Sciences/0000172.jpg
Antifragile,Nassim Nicholas Taleb,1,4.0,11.6,$,13.9,9780141038223,26,dataset/Society-Social-Sciences/0000173.jpg
Together is Better,Simon Sinek,2,4.0,13.24,$,16.0,9780241187296,26,dataset/Society-Social-Sciences/0000174.jpg
Awakenings,Oliver Sacks,1,4.0,6.03,$,13.9,9780330523677,26,dataset/Society-Social-Sciences/0000175.jpg
Nudge,Richard H. Thaler,1,4.0,11.7,$,13.0,9780143115267,26,dataset/Society-Social-Sciences/0000176.jpg
Unnatural Causes,Dr Richard Shepherd,1,4.5,9.45,$,11.4,9781405923538,26,dataset/Society-Social-Sciences/0000179.jpg
The Yoga Sutras of Patanjali,Swami Satchidananda,1,4.5,16.42,$,21.5,9781938477072,26,dataset/Society-Social-Sciences/0000180.jpg
Come as You Are,Emily Nagoski,1,4.5,14.55,$,18.0,9781476762098,26,dataset/Society-Social-Sciences/0000182.jpg
The Republic,Plato,1,4.0,9.52,$,11.4,9780140455113,26,dataset/Society-Social-Sciences/0000183.jpg
Letting Go,David R. Hawkins,1,4.0,14.03,$,18.0,9781401945015,26,dataset/Society-Social-Sciences/0000184.jpg
"DBT Skills Training Manual, Second Edition",Marsha M. Linehan,1,4.5,41.39,$,49.0,9781462516995,26,dataset/Society-Social-Sciences/0000185.jpg
Capitalist Realism,Mark Fisher,1,4.0,7.76,$,10.3,9781846943171,26,dataset/Society-Social-Sciences/0000186.jpg
The Happiness Advantage,Shawn Achor,1,4.0,9.83,$,12.4,9780753539477,26,dataset/Society-Social-Sciences/0000187.jpg
The Daily 5,Gail Boushey,1,4.5,25.87,$,34.5,9781571109743,26,dataset/Society-Social-Sciences/0000188.jpg
Waking The Tiger,Peter A. Levine,1,4.0,14.11,$,20.1,9781556432330,26,dataset/Society-Social-Sciences/0000189.jpg
Yoga Sequencing,Mark Stephens,1,4.5,22.17,$,24.0,9781583944974,26,dataset/Society-Social-Sciences/0000191.jpg
So You've Been Publicly Shamed,Jon Ronson,1,4.0,4.96,$,11.5,9780330492294,26,dataset/Society-Social-Sciences/0000192.jpg
Hillbilly Elegy,J. D. Vance,1,4.0,9.82,$,11.5,9780008220563,26,dataset/Society-Social-Sciences/0000193.jpg
Emotional Intelligence 2.0,Travis Bradberry,2,4.0,18.68,$,18.99,9780974320625,26,dataset/Society-Social-Sciences/0000194.jpg
Hallucinations,Oliver Sacks,1,4.0,5.66,$,12.9,9781447208266,26,dataset/Society-Social-Sciences/0000195.jpg
Loving What Is,Byron Katie,1,4.0,13.71,$,21.1,9781400045372,26,dataset/Society-Social-Sciences/0000196.jpg
Man's Search For Meaning,Viktor E. Frankl,2,4.5,13.18,$,16.0,9781846042843,26,dataset/Society-Social-Sciences/0000197.jpg
The Highly Sensitive Person,Elaine N. Aron,1,4.0,13.98,$,16.0,9780553062182,26,dataset/Society-Social-Sciences/0000198.jpg
Five Love Languages of Children,Ross  Gary & Campbell Chapman,1,4.0,11.74,$,15.0,9780802412850,26,dataset/Society-Social-Sciences/0000199.jpg
The Autobiography of Malcolm X,Malcolm X,1,4.5,8.28,$,8.3,9780345350688,26,dataset/Society-Social-Sciences/0000200.jpg
Humans of New York,Brandon Stanton,2,4.5,23.45,$,30.4,9781250058904,26,dataset/Society-Social-Sciences/0000201.jpg
In Praise Of Shadows,Jun'ichiro Tanizaki,1,4.0,6.74,$,8.8,9780099283577,26,dataset/Society-Social-Sciences/0000203.jpg
Recovery,Russell Brand,1,4.0,7.54,$,11.4,9781509850860,26,dataset/Society-Social-Sciences/0000204.jpg
The Ladybird Book of the Mid-Life Crisis,Jason Hazeley,2,4.0,7.84,$,10.3,9780718183530,26,dataset/Society-Social-Sciences/0000205.jpg
Codependent No More,Melody Beattie,1,4.0,13.32,$,19.0,9780894864025,26,dataset/Society-Social-Sciences/0000207.jpg
The Body Keeps the Score,Bessel van der Kolk,1,4.5,14.56,$,21.5,9780143127741,26,dataset/Society-Social-Sciences/0000208.jpg
Game,Neil Strauss,1,3.5,9.4,$,10.3,9780061240164,26,dataset/Society-Social-Sciences/0000209.jpg
The Mastery of Love,Don Miguel Ruiz,1,4.5,11.7,$,17.0,9781878424426,26,dataset/Society-Social-Sciences/0000210.jpg
Flourish,Martin E. P. Seligman,1,4.0,14.9,$,18.0,9781439190760,26,dataset/Society-Social-Sciences/0000212.jpg
"Men Are from Mars, Women Are from Venus",John Gray,1,3.5,8.39,$,10.3,9780722538449,26,dataset/Society-Social-Sciences/0000213.jpg
Three Cups of Tea,Greg Mortenson,1,3.5,9.99,$,12.9,9780141034263,26,dataset/Society-Social-Sciences/0000214.jpg
The Wonder Weeks,Hetty van de Rijt,1,4.0,19.57,$,21.1,9789491882166,26,dataset/Society-Social-Sciences/0000215.jpg
Eichmann in Jerusalem,Hannah Arendt,1,4.0,12.82,$,13.9,9780143039884,26,dataset/Society-Social-Sciences/0000216.jpg
Essays In Love,Alain de Botton,1,4.0,7.52,$,11.4,9781447275329,26,dataset/Society-Social-Sciences/0000217.jpg
The Magic of Reality,Richard Dawkins,1,4.0,5.98,$,11.4,9780552778053,26,dataset/Society-Social-Sciences/0000218.jpg
Free Will,Sam Harris,1,4.0,6.9,$,12.4,9781451683400,26,dataset/Society-Social-Sciences/0000219.jpg
Gurkha,Colour Sergeant Kailash Limbu,1,4.0,5.24,$,11.4,9780349140100,26,dataset/Society-Social-Sciences/0000220.jpg
Simplicity Parenting,Kim John Payne M.Ed.,1,4.0,12.52,$,16.0,9780345507983,26,dataset/Society-Social-Sciences/0000221.jpg
Inner Engineering,Sadhguru,2,4.5,15.6,$,26.3,9780812997798,26,dataset/Society-Social-Sciences/0000222.jpg
Raising Girls,Steve Biddulph,1,4.0,12.73,$,13.9,9781607745754,26,dataset/Society-Social-Sciences/0000223.jpg
